^SAMPLE = GSM1324896
ILMN_2367487	159.428	0.0685112
ILMN_1785285	128.881	0.6653491
ILMN_2073969	156.5452	0.07773386
ILMN_1794213	840.0196	0
ILMN_2227533	168.2877	0.04216074
ILMN_2403446	206.0841	0.01317523
ILMN_1787618	151.5349	0.1146245
ILMN_1723662	191.2403	0.01449275
ILMN_1801767	454.1559	0.001317523
ILMN_1700633	203.8552	0.01317523
ILMN_1655702	392.1055	0.001317523
ILMN_1706344	870.3411	0
ILMN_1719498	261.5427	0.002635046
ILMN_1712707	1574.302	0
ILMN_1699750	152.592	0.1119895
ILMN_1739081	154.6706	0.09617918
ILMN_2329958	567.7007	0
ILMN_1775944	179.2938	0.01976285
ILMN_1724497	414.1169	0.001317523
ILMN_1720988	162.8999	0.06060606
ILMN_1707274	119.9097	0.8893281
ILMN_1755658	221.5981	0.007905139
ILMN_1673639	286.8524	0.002635046
ILMN_1713732	918.8331	0
ILMN_1708922	162.9269	0.06060606
ILMN_2268241	177.7308	0.01976285
ILMN_1741628	175.0645	0.02371541
ILMN_1657870	115.6938	0.9275362
ILMN_2240003	148.6105	0.1554677
ILMN_1785424	4809.953	0
ILMN_1731610	151.9393	0.1146245
ILMN_1696682	143.3741	0.256917
ILMN_2396672	849.4087	0
ILMN_1758825	1202.979	0
ILMN_1656940	452.1778	0.001317523
ILMN_1656979	130.5823	0.5836627
ILMN_1731433	143.1843	0.2582345
ILMN_1672878	3408.778	0
ILMN_1655114	146.4844	0.1884058
ILMN_1657045	167.8311	0.04216074
ILMN_1766991	146.4319	0.1910408
ILMN_1658083	154.8368	0.09354414
ILMN_1802096	644.8923	0
ILMN_2367165	311.6212	0.002635046
ILMN_1753370	342.9472	0.002635046
ILMN_1738921	1440.696	0
ILMN_1660199	470.1179	0.001317523
ILMN_2331636	2371.498	0
ILMN_1772123	1552.802	0
ILMN_1667641	143.4342	0.256917
ILMN_1763852	596.8679	0
ILMN_1687303	195.6337	0.01317523
ILMN_1761058	1025.297	0
ILMN_2225595	641.741	0
ILMN_1724699	168.505	0.03952569
ILMN_1775579	1038.358	0
ILMN_1660890	153.2184	0.1093544
ILMN_1778104	1269.651	0
ILMN_2053679	2621.967	0
ILMN_1795104	206.2511	0.01317523
ILMN_1740920	186.5897	0.01581028
ILMN_2263466	271.448	0.002635046
ILMN_1806408	3626.65	0
ILMN_2352009	1055.879	0
ILMN_1693148	107.1244	0.9907773
ILMN_1800008	2803.679	0
ILMN_2133799	179.3628	0.01976285
ILMN_1708672	1881.546	0
ILMN_1665945	1181.189	0
ILMN_1676288	153.4738	0.1093544
ILMN_1693250	218.7359	0.007905139
ILMN_2295980	149.993	0.1383399
ILMN_2410362	161.4545	0.06455863
ILMN_1684271	365.3976	0.001317523
ILMN_1726388	2273.897	0
ILMN_2106002	148.0642	0.1567852
ILMN_1779685	533.5276	0.001317523
ILMN_1665932	148.0488	0.1567852
ILMN_1769694	1148.562	0
ILMN_1727251	128.9435	0.6653491
ILMN_1734479	197.3243	0.01317523
ILMN_2368728	168.1855	0.04216074
ILMN_2394902	165.2099	0.0513834
ILMN_2394897	157.4867	0.07641634
ILMN_2287535	156.221	0.08168643
ILMN_1750295	117.2519	0.9169961
ILMN_1716480	360.9744	0.002635046
ILMN_1715192	138.8068	0.3438735
ILMN_2339410	132.976	0.5019763
ILMN_1779984	120.5342	0.85639
ILMN_1667018	138.8119	0.3438735
ILMN_2333219	894.1924	0
ILMN_1780485	116.168	0.9222661
ILMN_1735471	370.1232	0.001317523
ILMN_1699636	595.4994	0
ILMN_2371379	4022.105	0
ILMN_1749014	2726.704	0
ILMN_1727091	168.0654	0.04216074
ILMN_1771348	244.7181	0.002635046
ILMN_2134039	904.204	0
ILMN_1750800	1806.684	0
ILMN_1654861	1175.404	0
ILMN_2121389	125.8975	0.7417655
ILMN_1715543	316.5858	0.002635046
ILMN_1739594	217.0321	0.007905139
ILMN_2353978	142.9713	0.2635046
ILMN_1785474	133.7048	0.4874835
ILMN_2188959	153.4646	0.1093544
ILMN_1716237	224.1764	0.006587615
ILMN_1764321	218.4127	0.007905139
ILMN_2156699	146.2798	0.1976285
ILMN_1788078	132.9741	0.5019763
ILMN_1784756	142.4096	0.2779974
ILMN_1728883	148.8188	0.1541502
ILMN_1740265	14831.79	0
ILMN_2252621	148.215	0.1567852
ILMN_2332250	3876.366	0
ILMN_1719178	132.7077	0.5230566
ILMN_1679600	361.9746	0.002635046
ILMN_2367070	179.1072	0.01976285
ILMN_1658995	236.1546	0.003952569
ILMN_1750158	324.9652	0.002635046
ILMN_1668839	138.9955	0.3438735
ILMN_1765767	135.736	0.4492754
ILMN_1685703	261.6248	0.002635046
ILMN_1743396	430.3541	0.001317523
ILMN_1743680	140.6553	0.2924901
ILMN_1669633	1665.849	0
ILMN_2344956	1688.474	0
ILMN_2104830	854.5896	0
ILMN_2078599	132.887	0.5230566
ILMN_2234343	204.183	0.01317523
ILMN_1706598	245.108	0.002635046
ILMN_2306955	259.8531	0.002635046
ILMN_1758323	141.4833	0.2806324
ILMN_1728331	185.7806	0.01581028
ILMN_2351906	134.4237	0.4756258
ILMN_1705637	133.8073	0.4769433
ILMN_1784203	130.5095	0.5836627
ILMN_1666690	222.2883	0.007905139
ILMN_1654468	198.3284	0.01317523
ILMN_2320277	193.2299	0.01317523
ILMN_2227011	2057.662	0
ILMN_1730002	142.012	0.2779974
ILMN_1716832	150.0479	0.1383399
ILMN_1684585	1065.013	0
ILMN_2360705	2157.571	0
ILMN_1654414	168.9631	0.03689064
ILMN_1666096	876.1656	0
ILMN_2391458	157.0271	0.07773386
ILMN_2285506	364.2714	0.001317523
ILMN_1691714	129.644	0.6192358
ILMN_1683598	1176.091	0
ILMN_2370882	170.912	0.03293808
ILMN_2273911	142.1598	0.2779974
ILMN_1807914	129.6447	0.6192358
ILMN_1678517	149.9405	0.1383399
ILMN_1705247	293.4534	0.002635046
ILMN_1737418	282.767	0.002635046
ILMN_2278242	138.446	0.3517787
ILMN_1730025	142.1615	0.2779974
ILMN_2378555	133.8253	0.4756258
ILMN_1661434	120.1304	0.886693
ILMN_1809623	147.5623	0.1725955
ILMN_1657592	136.3967	0.4031621
ILMN_1765912	132.86	0.5230566
ILMN_1746128	148.5224	0.1567852
ILMN_1685952	127.3007	0.6996047
ILMN_1662738	137.6044	0.3662714
ILMN_1771084	134.4897	0.4703557
ILMN_1791923	128.1834	0.6943346
ILMN_1801698	128.0848	0.6943346
ILMN_1766966	265.8351	0.002635046
ILMN_2070792	241.5826	0.002635046
ILMN_1752269	573.2542	0
ILMN_1697510	179.4418	0.01976285
ILMN_2254962	147.4836	0.1778656
ILMN_2336595	2971.702	0
ILMN_1714197	4018.673	0
ILMN_1742859	128.0914	0.6943346
ILMN_1659885	129.3062	0.6455863
ILMN_2125869	241.4225	0.002635046
ILMN_1671703	924.1097	0
ILMN_2152131	27013.83	0
ILMN_1777296	10029.9	0
ILMN_2038777	26689.39	0
ILMN_1658660	191.4562	0.01317523
ILMN_1829919	117.2543	0.9169961
ILMN_2053178	46531.18	0
ILMN_1704961	1604.809	0
ILMN_1795325	153.9534	0.1027668
ILMN_1749297	806.6545	0
ILMN_2328280	418.9979	0.001317523
ILMN_1657855	362.9863	0.001317523
ILMN_1717900	122.4165	0.8405797
ILMN_1796088	146.8171	0.1870883
ILMN_1704078	130.2841	0.6192358
ILMN_2232177	577.1093	0
ILMN_1654422	361.1332	0.002635046
ILMN_1665691	138.4951	0.3504611
ILMN_1725534	723.6887	0
ILMN_1798254	3258.036	0
ILMN_1792314	4726.6	0
ILMN_1695821	798.7128	0
ILMN_2388605	4356.593	0
ILMN_1657153	761.7405	0
ILMN_2260392	223.3915	0.007905139
ILMN_2346451	142.445	0.2779974
ILMN_1787513	177.4596	0.01976285
ILMN_1680941	128.1167	0.6943346
ILMN_1652594	266.8351	0.002635046
ILMN_1697585	2066.203	0
ILMN_1689162	306.8651	0.002635046
ILMN_1815392	186.0817	0.01581028
ILMN_1760490	946.0139	0
ILMN_1786544	151.8392	0.1146245
ILMN_1763916	147.4764	0.1778656
ILMN_2243308	1174.25	0
ILMN_1766723	149.1927	0.1515152
ILMN_1689217	172.533	0.02766798
ILMN_1670912	168.1636	0.04216074
ILMN_2152711	247.1093	0.002635046
ILMN_1668983	142.2688	0.2779974
ILMN_1824337	130.1758	0.6192358
ILMN_1807493	178.0665	0.01976285
ILMN_1683883	361.0373	0.002635046
ILMN_1670193	247.2316	0.002635046
ILMN_2319825	283.4841	0.002635046
ILMN_1694233	1613.774	0
ILMN_1686432	150.9342	0.1238472
ILMN_1697550	167.2134	0.04216074
ILMN_2158705	2747.779	0
ILMN_1803686	274.0026	0.002635046
ILMN_1745580	122.0707	0.8405797
ILMN_1745108	122.3521	0.8405797
ILMN_1725043	305.68	0.002635046
ILMN_2148360	181.073	0.0171278
ILMN_1718946	494.3318	0.001317523
ILMN_1711374	192.7714	0.01317523
ILMN_1726266	148.1229	0.1567852
ILMN_1705689	139.0258	0.3438735
ILMN_1785393	123.3558	0.8181818
ILMN_2384544	260.882	0.002635046
ILMN_1756920	2408.593	0
ILMN_1799728	178.2133	0.01976285
ILMN_1751500	188.5897	0.01581028
ILMN_2121068	396.4316	0.001317523
ILMN_1765779	181.373	0.0171278
ILMN_2201386	120.4115	0.85639
ILMN_1682225	148.1488	0.1567852
ILMN_1788481	120.3781	0.85639
ILMN_1713751	297.3639	0.002635046
ILMN_1662675	140.5277	0.2924901
ILMN_1737629	122.3329	0.8405797
ILMN_1812112	155.8543	0.08432148
ILMN_1675210	182.1659	0.0171278
ILMN_1706302	138.5524	0.3438735
ILMN_2351754	158.095	0.07246377
ILMN_2060086	546.7811	0
ILMN_1664236	217.1459	0.007905139
ILMN_1664631	202.2497	0.01317523
ILMN_1802100	182.8106	0.0171278
ILMN_2194158	153.8395	0.1027668
ILMN_2100871	128.1192	0.6943346
ILMN_1703383	129.4044	0.6350461
ILMN_1806841	141.9881	0.2779974
ILMN_1798045	136.8122	0.3952569
ILMN_2293012	112.8104	0.9565217
ILMN_1651657	154.3718	0.1001318
ILMN_1671297	146.1537	0.2028985
ILMN_1669486	131.5203	0.5586298
ILMN_1795204	128.0907	0.6943346
ILMN_2223911	117.377	0.914361
ILMN_1685531	127.2823	0.7009223
ILMN_1764554	141.8786	0.2793149
ILMN_2302214	135.2768	0.4492754
ILMN_1783312	165.212	0.0513834
ILMN_2143210	138.3457	0.3544137
ILMN_1750294	143.6674	0.2542819
ILMN_1708348	143.6664	0.2542819
ILMN_1727524	223.9548	0.006587615
ILMN_1716909	148.2589	0.1567852
ILMN_2103107	112.6339	0.9578393
ILMN_1673566	339.1063	0.002635046
ILMN_1751168	140.8894	0.2924901
ILMN_1660970	132.1462	0.5586298
ILMN_1787386	145.1807	0.2081686
ILMN_2286570	123.1904	0.8234519
ILMN_2413732	170.5812	0.03293808
ILMN_1873412	153.9858	0.1027668
ILMN_1676452	128.5459	0.6653491
ILMN_2358134	145.218	0.2068511
ILMN_1683781	128.1689	0.6943346
ILMN_1726247	139.7318	0.3162055
ILMN_1682989	138.5201	0.3491436
ILMN_1739872	152.9156	0.1119895
ILMN_1770152	179.9755	0.01976285
ILMN_1656171	158.0834	0.07246377
ILMN_1796628	137.0155	0.3899868
ILMN_1811765	130.1478	0.6192358
ILMN_1791795	115.6366	0.9275362
ILMN_1787908	144.3204	0.2384717
ILMN_1651717	126.3351	0.7285903
ILMN_1703803	131.5491	0.5586298
ILMN_2092933	156.7186	0.07773386
ILMN_1681886	126.9464	0.7114624
ILMN_1767362	153.7286	0.1040843
ILMN_2211790	139.2805	0.3254282
ILMN_1672403	185.2274	0.01581028
ILMN_1805543	199.797	0.01317523
ILMN_1706992	150.4382	0.1251647
ILMN_1684919	120.3451	0.85639
ILMN_1727084	135.2354	0.4492754
ILMN_1705250	166.868	0.04216074
ILMN_1722621	122.0731	0.8405797
ILMN_1721495	1159	0
ILMN_1798690	176.45	0.02239789
ILMN_1687035	129.5189	0.6192358
ILMN_1777683	133.8335	0.4756258
ILMN_1762294	133.0851	0.5019763
ILMN_1793040	132.1834	0.5586298
ILMN_1776777	4424.372	0
ILMN_1706963	151.9515	0.1146245
ILMN_2320964	2394.072	0
ILMN_1697628	182.5914	0.0171278
ILMN_2319326	497.2042	0.001317523
ILMN_1657442	137.8731	0.3662714
ILMN_1679797	2698.978	0
ILMN_1749493	899.192	0
ILMN_1657139	523.0945	0.001317523
ILMN_1806275	175.1103	0.02371541
ILMN_1659599	732.7589	0
ILMN_1698777	335.1168	0.002635046
ILMN_1663132	1432.608	0
ILMN_1700349	313.6313	0.002635046
ILMN_1761309	178.969	0.01976285
ILMN_2120555	619.9307	0
ILMN_1742073	279.5899	0.002635046
ILMN_1810691	252.5119	0.002635046
ILMN_1676893	2999.161	0
ILMN_2148944	198.9299	0.01317523
ILMN_1708588	231.7289	0.003952569
ILMN_2311674	267.6942	0.002635046
ILMN_1685156	375.0333	0.001317523
ILMN_1655935	215.7143	0.009222661
ILMN_1754440	274.5433	0.002635046
ILMN_1654287	279.4457	0.002635046
ILMN_1763344	329.3868	0.002635046
ILMN_1711736	143.3054	0.256917
ILMN_2356786	373.5894	0.001317523
ILMN_1759252	9450.604	0
ILMN_1678791	130.703	0.5836627
ILMN_2336146	165.1655	0.0513834
ILMN_2286339	119.3624	0.8906456
ILMN_1694133	147.5985	0.171278
ILMN_1678501	151.299	0.1172596
ILMN_1787378	333.0996	0.002635046
ILMN_1814526	3107.142	0
ILMN_2311278	1411.687	0
ILMN_2138765	371.1828	0.001317523
ILMN_1801077	215.2795	0.009222661
ILMN_1764309	141.3414	0.2819499
ILMN_1811598	130.6542	0.5836627
ILMN_1740717	109.1958	0.9841897
ILMN_2136010	161.3668	0.06455863
ILMN_1797912	143.0565	0.2608696
ILMN_1738604	336.0346	0.002635046
ILMN_1691175	148.0333	0.1567852
ILMN_2223359	122.0642	0.8405797
ILMN_1702858	589.7153	0
ILMN_2363634	426.0663	0.001317523
ILMN_1813975	212.3244	0.01054018
ILMN_1743331	148.8347	0.1528327
ILMN_1775045	154.966	0.09222662
ILMN_2096322	638.4075	0
ILMN_1688322	1473.29	0
ILMN_2224833	4092.202	0
ILMN_2358626	887.9243	0
ILMN_1768062	171.1706	0.03293808
ILMN_2358628	142.8356	0.2714097
ILMN_1801020	162.2264	0.06060606
ILMN_1708934	3276.151	0
ILMN_1702933	186.2743	0.01581028
ILMN_1657993	663.8242	0
ILMN_1666019	156.041	0.08300395
ILMN_2080751	597.6095	0
ILMN_1690352	2151.091	0
ILMN_2275396	176.5193	0.02239789
ILMN_2373444	360.907	0.002635046
ILMN_1747227	3124.313	0
ILMN_1807372	163.8739	0.05665349
ILMN_1703946	169.9486	0.0342556
ILMN_1733259	1464.349	0
ILMN_1730710	443.5183	0.001317523
ILMN_1793959	649.2183	0
ILMN_1794512	183.7215	0.01581028
ILMN_1795788	175.7885	0.02239789
ILMN_1760335	239.6422	0.003952569
ILMN_1788530	159.6364	0.0685112
ILMN_1811480	660.0869	0
ILMN_1813598	135.58	0.4492754
ILMN_1653821	145.3418	0.2042161
ILMN_1780551	159.6579	0.0685112
ILMN_1669227	148.8465	0.1515152
ILMN_1709167	126.8852	0.71278
ILMN_1679754	250.2862	0.002635046
ILMN_1716421	175.1866	0.02371541
ILMN_1659371	164.3664	0.0513834
ILMN_1677868	203.4228	0.01317523
ILMN_1707445	135.5017	0.4492754
ILMN_1733963	169.1872	0.03689064
ILMN_1804255	139.9699	0.3069829
ILMN_1695590	272.3714	0.002635046
ILMN_1694007	132.1099	0.5586298
ILMN_1673330	132.1107	0.5586298
ILMN_1668900	143.5012	0.256917
ILMN_2389013	545.5263	0
ILMN_1760143	1532.15	0
ILMN_1790757	1243.394	0
ILMN_2092664	2421.292	0
ILMN_1778796	637.6961	0
ILMN_1749804	142.3395	0.2779974
ILMN_1720235	499.9856	0.001317523
ILMN_2240009	181.4126	0.0171278
ILMN_1736178	714.5305	0
ILMN_1803376	306.7334	0.002635046
ILMN_1712944	3122.27	0
ILMN_2333107	1628.189	0
ILMN_1707958	152.4368	0.1119895
ILMN_1660424	123.207	0.8234519
ILMN_1701998	240.2529	0.003952569
ILMN_1651235	142.8525	0.2700922
ILMN_1694140	163.3382	0.05797102
ILMN_1730995	527.2797	0.001317523
ILMN_2404917	292.6855	0.002635046
ILMN_1702696	164.5089	0.0513834
ILMN_2084562	125.5869	0.7483531
ILMN_1769563	130.8116	0.5836627
ILMN_1673119	146.7303	0.1870883
ILMN_2129015	315.8289	0.002635046
ILMN_1725889	925.8146	0
ILMN_1775235	1207.567	0
ILMN_1677951	164.5039	0.0513834
ILMN_1708502	475.2701	0.001317523
ILMN_1705447	295.3138	0.002635046
ILMN_1699172	140.5636	0.2924901
ILMN_2409898	147.0141	0.1870883
ILMN_2295698	148.6372	0.1554677
ILMN_2066124	1754.477	0
ILMN_1777797	138.0307	0.3662714
ILMN_2095653	145.2933	0.2042161
ILMN_1707551	790.6005	0
ILMN_1782204	133.0978	0.5019763
ILMN_2402766	373.371	0.001317523
ILMN_1767722	695.9578	0
ILMN_2342841	245.0858	0.002635046
ILMN_1802631	1209.751	0
ILMN_2100055	136.4408	0.400527
ILMN_1887648	141.0376	0.2924901
ILMN_1688627	134.4911	0.4703557
ILMN_1672767	115.396	0.9314888
ILMN_2196642	122.0668	0.8405797
ILMN_2308689	342.8039	0.002635046
ILMN_2290776	189.3858	0.01581028
ILMN_1777182	137.5681	0.3715415
ILMN_1729777	150.4112	0.1264822
ILMN_1690829	161.4402	0.06455863
ILMN_2257015	127.3351	0.6982872
ILMN_2064917	646.9296	0
ILMN_1776153	213.0274	0.009222661
ILMN_1772645	1014.27	0
ILMN_1775082	155.6289	0.08959157
ILMN_1680343	131.0045	0.5836627
ILMN_2277492	143.1502	0.259552
ILMN_2371825	1810.476	0
ILMN_1717468	174.7825	0.02503294
ILMN_2274377	147.2469	0.1844532
ILMN_1750235	140.9222	0.2924901
ILMN_1664006	293.3571	0.002635046
ILMN_1707169	150.3235	0.1343874
ILMN_1779109	140.8009	0.2924901
ILMN_1697790	137.9337	0.3662714
ILMN_1679520	880.5521	0
ILMN_1732176	197.1875	0.01317523
ILMN_1681081	157.2519	0.07773386
ILMN_2377430	198.8947	0.01317523
ILMN_1661373	159.7968	0.0685112
ILMN_2288175	129.2425	0.6455863
ILMN_1654010	203.5372	0.01317523
ILMN_1732672	158.8636	0.07114624
ILMN_1730504	2611.694	0
ILMN_1662049	495.3522	0.001317523
ILMN_1740752	188.8839	0.01581028
ILMN_1674759	314.9867	0.002635046
ILMN_1794875	338.3665	0.002635046
ILMN_1698209	417.3127	0.001317523
ILMN_1814151	161.9324	0.06324111
ILMN_2050246	123.8168	0.801054
ILMN_1728787	141.4003	0.2806324
ILMN_2234605	134.3856	0.4756258
ILMN_1770454	401.6855	0.001317523
ILMN_1770336	139.426	0.3254282
ILMN_1714253	139.0071	0.3438735
ILMN_1813530	2620.371	0
ILMN_2223922	334.3357	0.002635046
ILMN_1718071	2032.001	0
ILMN_1814327	708.2292	0
ILMN_2341343	726.3412	0
ILMN_1775634	141.4712	0.2806324
ILMN_1802458	203.5119	0.01317523
ILMN_2307656	191.3796	0.01317523
ILMN_1700183	2131.422	0
ILMN_1709796	128.7475	0.6653491
ILMN_1783963	135.7416	0.4492754
ILMN_2134801	1783.25	0
ILMN_1757807	2869.249	0
ILMN_1673529	241.2211	0.003952569
ILMN_1686370	151.4221	0.115942
ILMN_1809139	756.3314	0
ILMN_1747504	279.5143	0.002635046
ILMN_1666679	127.3717	0.6956522
